Date,RMSE_Base,RMSE_Shaded,MAE_Base,MAE_Shaded,MBE_Base,MBE_Shaded,R2_Base,R2_Shaded,Real_Wh,Base_Wh,Shaded_Wh,N_daytime
2021-06-09,429.0058968557533,188.0487714444101,304.5011448875674,126.82877910300954,289.8848236629868,3.6986211477743174,0.8013237023774762,0.9618266270307093,18976.440000000002,23986.8360113701,19034.406626172153,207
2021-06-10,452.57513134376484,203.67845842986515,332.26314821449256,138.50648880202726,298.48004832283533,8.480637567839077,0.7526665946563162,0.9499053203882637,18033.53,23268.687155656226,18178.87856906219,210
2021-06-11,430.6165192504672,210.86443490586032,306.15241570445505,130.13281070736738,272.85954861817584,-12.61615274759568,0.7985744390645,0.9517008061408994,19105.539999999997,23888.716454394733,18882.75803917245,210
2021-06-12,411.08610670106367,294.55572208094605,318.09942726500384,195.6062795220581,191.11471715052204,-85.92314706734105,0.8008559841624732,0.8977562924234921,18874.66,22011.682013417816,17474.249836643692,196
2021-06-13,288.7985173436634,235.22443573242174,183.58847025715536,153.69873959552316,67.42320451332202,-109.82742148234723,0.46980581079923567,0.6482695919461426,7386.3099999999995,8527.66311814509,5512.813271515268,204
2021-06-14,520.6502732767611,456.1318282737828,382.8128070010695,310.4764508008334,78.4350177759511,-214.29405563696406,0.1389302911549174,0.3391135223546763,12587.710000000001,13935.935445244086,8886.121730508597,207
2021-06-15,590.4891527435187,494.35658180360605,379.27509200174296,296.56108720097296,202.73763892245864,1.8324966746322389,-0.16246786497457344,0.18522489778593387,8513.45,11959.46101325678,8699.549514856264,189
2021-06-16,599.6915937111162,517.9897536542422,441.9938965906059,346.33806413028157,106.99708462510416,-186.63338918645428,0.133697990511484,0.3536678819557537,13720.11,15608.592587229305,10449.520165164202,210
2021-06-17,748.121878767837,740.2147750325347,495.23369075953,471.2746549090004,-122.95659770520106,-317.8206318003612,0.05743559838236856,0.07725474432366208,16034.189999999999,13824.774732431411,10314.289275959345,216
2021-06-18,431.77897507268494,244.99344971084562,325.05439043581146,160.35293197703322,258.1135396439786,-50.419041089801965,0.7672181941271429,0.9250563230897993,18579.2,23043.015515568994,17705.04263985673,207
2021-06-19,502.9814192818003,575.2734025233833,309.5244701192963,364.5338483430238,-156.7859524040349,-315.694444006229,0.635804685909295,0.5235919844723398,15492.220000000001,12772.69239372317,9998.32520542211,209
2021-06-20,469.46564546383206,364.0870598772529,354.16395680012727,242.23526151267848,206.7103511522966,-82.17846187619709,0.632134630666012,0.7787456799511472,16068.61,19725.39603969598,14613.200610424672,212
2021-06-21,599.8273877996858,499.616566497516,422.54381304606954,282.5083640583782,211.85843021963245,-33.50576187053859,0.4583099960533228,0.6241869132156189,16143.03,20007.121268006522,15527.306086814337,219
2021-06-22,359.89226043523814,216.53062353396052,256.07948916653595,145.1875208398594,203.87449723054283,-27.392049450643277,0.8018847702381751,0.9282847525646766,16655.550000000003,20012.457164527383,16195.593352322314,198
2021-06-23,681.4841406093282,633.2022771225678,490.4114124386449,377.91671961650695,77.53070063408569,-168.58717497225126,0.22802416687572413,0.3335353269170488,13763.419999999998,14898.910859617778,11341.16414351204,173
2021-06-24,268.7006773964602,249.45928304268753,165.9119961761811,175.22570728884688,11.04774448476962,-104.36791604187265,-0.1888284442731909,-0.02466288275727635,5671.2300000000005,5874.160564716291,3923.2078052335537,202
2021-06-25,524.4622084432602,515.5997827663228,367.8604586760364,318.2756123366525,70.42712417960942,-189.87642416203582,0.525375745234852,0.5412807337938323,15750.95,17025.927969719683,12348.361931951318,215
2021-06-26,705.5609720081851,656.8604420013936,446.3871412804717,454.75347728261073,133.24040852533133,-57.37556863273403,-0.07771049478942649,0.06593041959356749,13413.2,15552.3196589714,12517.10737669732,190
2021-06-27,598.0224636086215,479.946419336829,436.0721143732838,297.2291917259886,201.5648633736081,-95.99802785000553,0.05248686281885806,0.3897106988484279,11737.259999999998,15264.3541156261,10063.870520167362,209
2021-06-28,440.5136605137578,201.39324765104016,326.61343428268265,141.45927711485908,292.2180829798941,-23.266021749756764,0.7703537556085269,0.9520011981182878,18636.660000000003,23737.081406852943,18226.741981156512,209
2021-06-29,445.9519304588169,188.273221406986,315.70106043412795,119.41336994646386,305.2033766887925,19.560532318462016,0.7885926001608377,0.9623191062400425,19036.26,24339.70468189092,19370.55119359818,208
2021-06-30,530.2298727902414,367.99509004012987,407.0695372787494,235.66819895453392,279.73034503296765,-29.74091251950348,0.6222567266598423,0.8180498559256335,17916.179999999997,22871.355946000596,17387.57394833668,212
2021-07-01,339.6715166342173,358.374684035934,194.50689961048002,221.13140496975151,-1.6652991124625682,-186.0227394723624,0.44072717291745034,0.37744158965394714,9959.199999999999,9932.41218698695,6625.502513708853,215
2021-07-02,514.4766383955764,334.0730770938723,366.2115395599206,197.60824820412438,270.5635259618092,-17.358956771515196,0.69774220369235,0.8725531374729142,16781.2,21505.096312094414,16474.8605460444,209
2021-07-03,447.1929688148406,212.21841830388524,325.9611938923575,138.6141190387727,312.34495075927913,27.016724222589573,0.7506430691145864,0.9438438070540093,17726.39,23129.55931510538,18188.469433538696,207
2021-07-04,428.2724358217421,187.43197268400905,303.9390040173689,121.81039431198788,290.72047808276983,11.23285130926149,0.7739565752597628,0.9567048764148489,17782.48,22878.640788462464,17976.830095200494,210
2021-07-05,522.7068625914227,352.26130600045394,369.5795199782142,207.16086812711146,329.26681192896683,54.985020340345194,0.6178884993422724,0.8264584040742227,16250.03,21951.41642247854,17203.886547918843,207
2021-07-06,453.09225397543656,349.0973409613011,315.7034759201992,228.160280512399,206.36387010994716,-42.96550184514831,0.6491192835857842,0.7917047781739255,16360.009999999998,20063.833584812215,15589.793435327136,215
2021-07-07,618.0209376937325,563.5147335195544,411.2619045204455,326.78773688243245,94.0758932541219,-128.15785890103194,0.14830703199230788,0.291911998723692,12600.56,14265.436875072337,10351.23412044123,211
2021-07-08,534.7327020707895,460.2865531786009,378.30051342232775,284.38208362272536,108.40765716644994,-140.73086579944388,-0.04636126948157937,0.22470900067841992,9614.24,11569.105328330428,7099.439305441626,215
2021-07-09,380.3820077367114,252.20958260501388,254.32944144257826,168.96343594289243,188.76433252347988,-44.03935928524531,0.8046034145657699,0.914098607473499,17825.089999999997,21080.749167234324,17067.36413270665,206
2021-07-10,477.8341355487872,455.5962649351193,313.5263611237687,308.7378139877802,37.25360564684167,-172.88014537809133,0.17053384294976348,0.24594219812139373,11094.14,11754.430546377438,8096.732737779935,208
2021-07-11,645.9845997146974,540.7057136044364,464.2589657162311,347.0158620151048,249.07442147611658,-19.30826266167085,0.1743376223769657,0.42153100780906805,13340.320000000002,17690.106156608417,13006.20845691118,209
2021-07-12,441.21738066755864,314.83482998720007,321.87841961019797,199.04834818948513,178.8086642846812,-98.34049066157513,0.7611331486095527,0.8783768618473788,17426.44,20515.466019736286,15726.443005758145,207
2021-07-13,739.9971612705893,641.5209430459319,513.8703555919567,365.45310853714454,133.97615290696586,-141.5022707905424,0.21214043320908194,0.4078791099900412,15638.780000000002,17968.7313930453,13184.819802837732,208
2021-07-14,462.84353789359005,262.73337289210997,346.42755953837155,160.28123372955872,297.7494814066822,3.2070876434613034,0.7124555864660931,0.9073453952703051,16577.08,21626.257860608926,16631.707676685,203
2021-07-15,584.8948239875735,399.2394030184666,451.07726269385284,273.47555480638414,341.8968820513726,40.63695115082052,0.2733793058497165,0.661452975411205,13528.280000000002,19122.653425167926,14189.18478600552,196
2021-07-16,483.5641616275522,214.359091933809,351.85523317349526,139.30768962262545,342.1972675790141,28.660999936995175,0.7384395121309726,0.948601819769525,17910.420000000002,23705.058825744916,18396.29306879877,203
2021-07-17,482.1169764714939,306.77995794855417,370.4822086593136,196.8384430382435,287.2607312893506,-29.26476117780436,0.6658529116107719,0.8647034258894702,16172.119999999999,21037.997259117114,15676.17984578335,203
2021-07-18,489.31960229744243,340.9312314815188,349.74206718407765,216.85022368228033,223.9244632247943,-45.120868340346185,0.18591910007422108,0.6048009320796514,8797.06,12551.366986190395,8054.247043235029,200
2021-07-19,759.5407795061365,608.4153570001448,567.5492851071634,406.0976435002478,332.16006038284627,-11.881960614328767,-0.07095501916408486,0.31282179968322055,13212.869999999999,18573.694529783825,13028.270357670097,193
2021-07-20,680.8129615317722,573.4971828577804,440.9631852256368,344.8563240096234,165.24537904858417,-50.3988739688557,0.1997795999790497,0.43217231173259985,12238.42,15018.857267811256,11400.111754281348,201
2021-07-21,769.5352901963138,702.4852321140216,555.5408731657174,427.2467807637255,147.7509922076408,-202.27598300704716,0.07761565506464119,0.23134892491864867,13964.03,16364.494929057992,10691.96956725237,194
2021-07-22,336.05541894505154,307.8895618558459,220.26295308293757,194.34675630525777,6.7289703629068605,-141.95396714331335,0.06589910918010888,0.21591722770227195,7344.329999999999,7472.247059580201,4996.923808567817,199
2021-07-23,576.8378269145426,460.59708150150857,408.48663814618965,297.8623164044841,271.24852373390814,-44.80883250513087,0.25350811317432165,0.5240514682314283,12325.570000000002,16788.527150330152,11594.135917953354,197
2021-07-24,580.5437965482514,403.96257153314247,397.8630544386083,244.30657416726376,350.89188160551095,29.97468962886233,0.5514304615606869,0.78280888396677,16109.25,21936.33666697161,16606.020341567368,199
2021-07-25,502.9039423916312,368.5232869895884,307.52148196269394,227.65300982754613,228.60058268268313,38.56219889571561,0.6186297383679693,0.7952110040782648,13707.690000000002,17393.053280694287,14329.93166057135,193
2021-07-26,484.53162831405524,264.12392584920906,359.5137312248476,179.59783391292999,333.01610739292215,26.280693194481085,0.6296546498189222,0.8899530218906577,15065.39,20539.897211662883,15496.402741413345,197
2021-07-27,488.61658913668197,275.9507661494002,352.51531665194204,178.02563323845223,333.2268282230357,21.84031324704071,0.6398458199713856,0.8851277169622908,15293.830000000002,20745.762667812553,15649.346517256101,196
2021-07-28,514.7612930048065,352.92211390953804,365.00496294842003,228.65044101963096,231.13406462669317,-29.30123392087331,0.5267587129602119,0.7775519493181657,13939.0,17737.697236560816,13456.702830979702,197
2021-07-29,538.7835571045144,534.6305713058938,328.3753585317415,318.0077797294187,-70.02710276221781,-189.91312875690187,-0.3184303005210458,-0.2981835066058065,6883.69,5883.82628728565,4135.967209773073,174
2021-07-30,893.1238752848697,811.5164551384598,598.3982086076519,524.819003406344,96.0644794438435,-114.19220305589202,-0.4623162546759645,-0.20729268698811354,10855.57,12229.482954604697,9343.380728624797,163
2021-07-31,750.9890971595022,605.9970092863492,566.9736926831971,388.3454481698634,194.3929560453949,-126.58386474572723,-0.5595829104782963,-0.015505232254042767,9767.79,12763.969671539406,7904.376110294952,180
2021-08-01,639.4020283120326,529.2282731583726,424.22335318659424,322.93172076933195,263.74190304081844,9.871908751000538,-1.173189067149302,-0.488797282925467,8204.08,12351.573522243818,8365.912796056686,188
2021-08-02,685.4238857532196,617.935032193293,445.91991224760784,378.2712744468576,173.56466093234596,-44.64633041841281,-0.14033188376647132,0.07317352257534337,10433.63,13160.128800266237,9736.148453003556,188
2021-08-03,85.93867737865642,114.14890538860986,68.38734611802256,95.3090945233564,-56.40302903267423,-93.72326159261858,0.2319555033336973,-0.35504136547861975,2406.54,1659.148141349553,1134.989230853214,164
2021-08-04,737.2547541554235,540.5510403045637,560.1119158550559,371.3371532564409,381.92711602379063,6.950610421228273,0.010389195656809735,0.46801096666598185,12333.0,18260.879327893897,12441.772471236603,186
2021-08-05,687.4067642506573,429.8327607470935,519.5753366636737,268.5048225801987,425.1688054315366,56.03550118019362,0.3345099328776836,0.7397965794215416,13972.43,20570.236449219825,14839.93800171755,186
2021-08-06,829.166234786535,582.8260063653034,623.6486830521956,357.21595952223424,587.3728663866264,190.39553268459187,-0.09235093368128089,0.4602945399283197,11959.279999999999,20929.24573766386,14860.090108499619,183
2021-08-07,675.4176079929194,520.7244628643483,454.3662273193433,317.6575271420278,265.54386750965085,-65.71710982387344,0.2730873200636623,0.5679306604339069,13672.41,17824.31158694494,12645.991912034922,187
2021-08-08,509.3009562084508,376.65434390887657,312.60894646759687,218.29498860058553,168.1472346996599,-11.396922569463747,-0.6105102046745947,0.11915304211349032,5323.73,7603.531555712223,5179.66716654182,161
2021-08-09,317.2483595668884,321.77529628137944,219.17081578655262,227.82899888142023,-19.705337316361412,-154.16830394907112,0.45243218385751227,0.436693786625198,7250.270000000001,6966.47760942342,4954.221328646632,179
2021-08-10,770.2634945546026,608.6091705025856,545.6026120248353,390.2591764244583,303.3049611928907,68.81046919436429,-0.35264457494920043,0.15553423500977648,8162.280000000001,12463.589465767996,9148.248971519113,169
2021-08-11,609.6204880780526,431.7635220036135,450.980326922244,244.0402251847824,310.9939605335613,-22.38087681309165,0.2838783483434705,0.6407807585344591,11520.56,16197.015088485177,11184.838796117147,180
2021-08-12,511.32818704091545,415.56289051954855,353.88746252959555,259.75014094630524,168.39832682790725,-129.1535237154821,0.49452131221115325,0.666130383429612,12307.91,14885.740151321384,10337.562953520643,183
2021-08-13,727.3804976652402,502.5625467390162,540.9316072566647,300.3249521820089,336.8796108466611,-16.910887832905427,0.1531298345701101,0.5957279026276361,11388.61,16181.398407810624,11153.495270033813,170
2021-08-14,398.1331689597013,326.25531163455526,284.4850581742944,225.391874936003,83.3659225304346,-128.36944152344006,-0.5548893122935279,-0.04413808981777301,6339.57,7561.664548057324,4552.145193412922,169
2021-08-15,762.5492450489044,681.615442643341,501.3369039000825,421.056419975525,57.47212629836766,-139.65035143537426,-0.2827732015613329,-0.024926990569134055,8528.43,9373.734338357808,6665.735592739195,163
2021-08-16,636.329005723883,618.2686105695778,397.87515839144976,336.0845385772846,37.198723758180414,-184.8428243933638,0.11763515332271379,0.1670112169098863,9203.01,9750.922190868667,6560.196221392005,172
2021-08-17,454.3337290391099,372.3913871835275,279.3896348428355,253.6905354055646,108.27476560516519,-71.61486149684147,-0.7002096344961035,-0.14222528537757606,6388.539999999999,7772.55043841318,5505.866006167878,150
2021-08-18,584.3042604544368,467.67002484408727,446.48151914679573,330.9808296414318,143.73108854136197,-88.3101332887847,-1.279216817178253,-0.4601134596306744,6642.720000000001,8463.288049515519,5566.825362542397,149
2021-08-19,496.44886751296656,457.3528389570574,287.2576818113002,266.5861423643547,8.280806442082218,-121.59876182938582,-0.21385254968763046,-0.03019549105988628,5727.68,5859.888171598868,4072.817835268059,164
2021-08-20,534.3136548606743,454.6279569770479,362.8250142060987,295.79327055688714,59.669748065969706,-161.98327138225326,-0.1737291194440742,0.15025697063028587,7889.58,8708.07582555625,5757.718755141043,159
2021-08-21,515.4037121229995,393.16566658168847,306.1535392165957,223.7387865659987,216.2656844626366,18.630725663868997,-0.5815096999695404,0.07970312524915868,6567.26,9531.472722443377,6824.958194287553,164
2021-08-22,647.6328006950865,538.1079001104715,363.9019946693091,301.0216566717287,195.56082333161407,-2.5276495802551047,-1.2580195864192505,-0.5588659400585545,6120.71,8620.757488277795,6118.530650808571,150
2021-08-23,77.7256302953033,118.55132768290619,60.81105271362787,101.36779815875755,-55.22649732193957,-101.36779815875755,0.2813611902879003,-0.6718411343463107,2346.2,1696.8290863350521,1132.8731562204023,144
2021-08-24,211.2215447084537,217.7033044479231,132.22274841037037,162.30589562923407,-3.4202259412163163,-112.96632326906348,0.06421660525467587,0.0059025771485348155,4433.219999999999,4394.5262247664305,2920.103154734236,161
2021-08-25,181.63202484979874,162.22724834947394,136.5629090234212,127.14722068790094,4.7138573614203505,-71.07820460892249,-0.3541917925193552,-0.08029640784907821,2604.48,2671.9371565143065,1807.5599182130693,135
2021-08-26,177.46181608013617,248.75300292557188,128.0653472510743,194.60441469505164,-42.504992406228965,-179.35715026554686,0.6712152062775145,0.3539910357915751,6057.62,5510.53859517099,3726.294340436192,156
2021-08-27,858.7583621132522,498.9800436576399,660.830042319454,321.9718066944832,580.0062833901623,178.13834892999392,-0.7487368914667003,0.4095965761282335,8872.869999999999,16736.050929273253,11281.478416197784,162
2021-08-28,833.7061176779143,467.60352684572894,684.0745169608201,302.97219035297553,582.3723747442823,109.3279622995913,-1.6432923352908064,0.16847602376533377,7061.040000000001,14895.001275807328,8528.459087967189,161
2021-08-29,798.266555565729,378.4398401588893,617.5545881737853,244.0231965513942,571.9273559172359,154.00626199315676,-0.369693198985511,0.6921627777988276,8586.56,16273.915856623895,10659.644621380061,161
2021-08-30,854.7028676693558,465.20762640942297,701.008770828881,305.3488291506982,641.6961153423254,195.34330477666148,-1.1339852218373943,0.36779964283857935,7807.96,16432.77253359443,10432.877239694362,161
2021-08-31,564.6837009317502,402.2344430098794,406.07803217205696,269.05599549829117,219.3629859201729,-38.650846906586295,-0.17786089123532278,0.4023567627807384,7112.4,9870.059961595136,6634.635996809908,150
2021-09-01,696.2740055380913,435.99890046955744,514.9721738105787,267.77314554119465,344.9506980611857,8.398344553782549,-1.0974746971844405,0.1775544498972872,7144.23,11709.171479059682,7261.171535864756,158
2021-09-02,836.3980023738534,489.78292527817644,594.8480026675373,307.1007550816943,466.51991512569157,85.07431944167968,-2.1520680376980894,-0.08087853151682922,6095.37,12059.456769655497,7178.952741510014,152
2021-09-03,651.9721791875552,402.0433443876507,475.3767963313373,264.2646743616344,303.33406912826507,-32.62068797778276,-1.0161896870715732,0.23331138370428528,7273.35,11168.404910964164,6871.58229380137,153
2021-09-04,267.0755041395555,229.97925241761024,168.25823747325103,145.84622772162697,82.89024514978983,-87.55888475152064,0.26593898735591504,0.4556962071761056,5906.9,6973.384355748266,4794.531244559934,153
2021-09-05,891.1897223883042,524.1407722567393,680.5012520209507,359.7839959685569,528.4410973663992,132.34011806140026,-1.600513272126622,0.10047212846205622,7397.58,14192.48740201991,9091.900473528218,153
2021-09-06,580.023172423527,322.0693679296986,386.44983762440273,216.91929885757955,346.2806625462203,49.76105977270758,-0.5679886899068616,0.5165505405528783,7222.970000000001,11586.023603503505,7846.945407488908,149
2021-09-07,227.87986552329602,169.45620789036593,138.46080854707412,132.00687389110772,65.08170984585416,-101.03190683706553,0.33843544909653733,0.634173397216483,5265.539999999999,6092.503567413883,3997.333174408641,151
2021-09-08,264.2824723208913,195.2146586413715,183.0611633647603,132.9236905411654,65.7034629418174,-84.7339564100582,-1.054014637639772,-0.12070591398629982,3584.3799999999997,4377.364411634733,2608.2062926084645,140
2021-09-09,371.7101338808439,174.75096754587722,252.9514378217502,133.20548784934738,179.0179175320521,-93.80958151553422,-1.2649074495009525,0.4994115379192319,4846.47,7055.97589334244,3713.1207820690915,146
2021-09-10,937.4381601401858,485.08218342250694,767.0244861923426,326.96813947193056,708.429627632656,249.3796102345978,-1.8594290762863035,0.23435981440504972,6118.59,14701.015624056527,9124.616366751314,144
2021-09-11,139.30787614640005,104.32392747663448,96.82908309595116,76.08132835516436,56.0040516418816,-27.69867399650269,0.1494201244036958,0.5229854588741721,2165.2200000000003,2790.3504370198643,1877.0816626117999,129
2021-09-12,128.12120293479964,106.95879561148878,94.06807078761621,82.5939164566013,44.324796904614225,-52.09124194428957,0.5417348582513628,0.6806199266150924,2477.0199999999995,2933.204764527414,1983.0368752514923,116
2021-09-13,262.56489619779404,188.04866593156993,155.85654891867736,117.38427285353983,40.61353442031425,-63.82668032848158,-0.9982642317220918,-0.024991121657039317,2464.1,2944.231091625798,1750.0735642230347,136
2021-09-14,114.19197339985584,123.98746025123594,86.69036786546594,94.28475971933773,-10.975626564208742,-87.53285442673153,0.07828299554975915,-0.08663070135737416,2570.8599999999997,2466.3560051462364,1654.960224126747,126
2021-09-15,229.49743735921157,171.09603213079333,133.43518411281832,120.19289405349538,66.58745947677076,-75.40994717924666,-0.6270411139745387,0.09567877852548712,3779.1099999999997,4561.2945915288,2909.88867114048,139
2021-09-16,316.84962090641665,308.80764360161595,183.46307792297532,220.97023502487502,-26.71620548217444,-138.01895320398822,-0.3154843424941256,-0.24955501675140357,4654.0599999999995,4345.888852063989,3015.127920856034,143
2021-09-17,738.4602300020007,400.93100048468153,526.8773572944789,271.86859733921,474.2285399412253,160.24864195996759,-3.0089835631254234,-0.18173290551270593,5372.76,10645.075100256341,7156.664912540623,133
