Date,RMSE_Base,RMSE_Shaded,MAE_Base,MAE_Shaded,MBE_Base,MBE_Shaded,R2_Base,R2_Shaded,Real_Wh,Base_Wh,Shaded_Wh,N_daytime
2021-05-11,595.1974127417893,364.8421990873177,441.30061956226035,247.54298337949982,389.94624888739037,63.53506650212278,0.4253894257202243,0.7840955100754299,14630.680000000002,20891.953150865567,15661.289288705675,192
2021-05-12,659.5960415656743,379.6497855194741,493.2879593546428,270.6134628472398,476.0092356888349,24.632095989753676,0.5090920587695187,0.8373663930704629,16324.16,24010.092276693675,16741.041153769358,193
2021-05-13,504.06280980555107,278.1311918996968,362.89725516930605,199.8738727706746,342.08178599663364,-28.31225486462376,0.6129601578169364,0.8821618933853501,14909.810000000001,20502.19828279961,14472.054068391459,195
2021-05-14,503.786592137946,295.18660840607384,362.07625231570114,209.71976547784558,310.53007401942784,-7.890437555605671,0.6468826396419902,0.8787674718726599,15245.81,20305.64482505156,15125.707176024971,195
2021-05-15,826.4336133772723,661.2109792045718,582.2260547759431,415.0675573598753,237.3678750559416,-104.85580709177856,-0.22217822151010935,0.2176542863792933,12832.619999999999,16385.754013910806,11294.821072614533,178
2021-05-16,721.6353399217554,609.1607105724115,452.6009738808158,364.322216855467,160.5335443815344,-68.83403976073447,0.20888406885839805,0.4362736792522812,12394.98,15046.106811026879,11377.473897004931,190
2021-05-17,727.5360165746678,521.0783347968119,513.4208762384807,309.71404543206984,328.7667308217125,-61.48271723347801,0.22991822006975626,0.6049665373327455,15126.880000000001,20517.78102218135,14128.555112989143,196
2021-05-18,350.4086676784429,356.6149157625044,247.77445717396276,257.6983223803791,-74.00645134400709,-186.86342491369174,0.07027888368022284,0.037053802824156046,7421.84,6313.623149594093,4511.216863102847,189
2021-05-19,606.8733207878853,393.42309030270445,413.0801918627035,244.07164277747754,294.8566717991507,-16.60734826339364,0.4079618148075458,0.7511868563646944,14987.210000000001,19580.03071168576,14743.994453219342,186
2021-05-20,122.39912268164977,111.26644783276629,90.43723580329842,88.16461283030233,28.72602259191973,-50.92209937179769,-0.046067997509034786,0.13556617378237867,3467.2699999999995,3952.818539410615,2855.8711170124593,160
2021-05-21,221.36133001172206,218.87552953212887,152.36858373274052,161.94164145362512,-13.890226336938996,-105.73204752551824,0.06674999552751826,0.08759236828677652,5091.67,4928.912892454886,3557.074462542195,177
2021-05-22,414.0427704565889,318.1511077395179,259.95268711486784,212.0904726539592,117.07182923428084,-58.09181309281319,-0.4961577923954572,0.11660717720333291,8389.91,10392.328753894606,7421.1774075941885,203
2021-05-23,578.9832402590013,525.3953020909944,361.02442755368554,293.2691697077834,110.2509716266691,-167.56862860871766,0.6089592335142389,0.6779951441756877,15518.17,17303.741940791435,12863.804785986955,191
2021-05-24,190.46092327225426,194.7388283925243,134.21295261682158,135.69349371593484,-3.7422969977504894,-106.95824670755988,0.4240638926967626,0.3979013661056885,5791.68,5798.205129739563,4180.869693362136,185
2021-05-25,680.1252112408486,620.8794676062136,419.1660289216224,362.8730098403866,99.88289003627926,-136.46489557957284,-0.14738939363375825,0.04380233366239561,12520.769999999999,14212.69707377611,10260.775947450758,200
2021-05-26,640.2154252327749,519.2975302582424,367.87347165696946,294.39462164930717,212.0781970619195,10.047316280198652,-0.6997673202172325,-0.11832934766860426,9408.54,12798.857970508521,9579.073012711826,190
2021-05-27,498.63804202526023,460.69260586913174,333.3885094130212,302.35368664178304,47.347792675962275,-137.38508153499018,0.12344401207868261,0.2517765290076094,9760.580000000002,10522.228278204886,7589.208694122467,190
2021-05-28,844.335770404997,673.1543136250616,563.8637486463113,409.00681621288027,313.3188524879968,3.6575972317297065,-0.0566699771392849,0.32835736443721064,14465.220000000001,19654.36327834575,14535.589562697935,198
2021-05-29,873.0608683704319,591.7696025389859,664.0377264810231,382.8032365855248,621.1369814366406,192.35768097917486,0.10569136507544064,0.5891307078195156,19464.59,30150.58328639524,22771.89728671252,206
2021-05-30,551.9718119601657,352.42491059517954,404.334550132512,264.976700077595,380.66329251036365,-0.8029976188653613,0.7215164879556559,0.8864730725000252,21264.5,27829.493033490995,21268.675685611313,206
2021-05-31,600.6263513032782,446.84478982741325,367.6939558210525,280.90211464135496,233.80566763841182,32.16348304471174,-0.6439715904655019,0.09008894626422614,9659.53,13739.452508800594,10234.453459044824,208
2021-06-01,765.0717896118673,541.2886582584266,522.2689989599053,316.44485268859347,503.0493347716858,105.2559749789129,0.31840672492304134,0.6588237634233263,19338.02,27998.005913780296,21149.518132545214,206
2021-06-02,569.8176623049595,351.94691984844707,429.3992444683545,246.61004311137273,415.4162644833972,87.65898408744883,0.6717881429661297,0.8747906415052508,20765.55,27837.34107686353,22270.912032052212,203
2021-06-03,587.8223759508206,457.67949292682204,441.71273329748465,307.9708282503059,291.9795444585693,-23.598321847553724,0.545190452710973,0.7242850900465068,16865.379999999997,21931.078139213194,16470.611911839096,207
2021-06-04,585.0815477883309,343.18407294224545,454.85077284986176,251.95414438461384,442.6836568432919,96.9678037513895,0.6272851433329585,0.8717674881230915,19970.319999999996,27544.451138734796,21648.08513423706,204
2021-06-05,763.1098545500876,731.9657050843693,560.257172228311,473.3801962558235,56.76700959429975,-240.31780982877058,0.2661636979486307,0.3248402634045692,18790.85,19803.60348712364,14677.823837345795,206
2021-06-06,772.7200843566278,561.6323651885466,507.81078031398306,341.58722776754155,454.5570510757795,142.7895061116289,0.16090595155235687,0.5567278015808356,13584.09,20562.876963917923,15793.128175486565,183
2021-06-07,521.5169648281892,322.4860918326821,392.4021546989573,227.7357941688235,384.80638349059825,32.87291826916749,0.7254013255296652,0.8950013938697253,20316.03,27170.070175391364,20915.308197770206,213
2021-06-08,620.9499369412246,465.5806894210875,464.7762766220907,320.78053957549787,339.1255295367798,-40.3361471444341,0.5671223363280455,0.7566440772570886,21137.679999999997,27212.7360642172,20431.55948165828,214
2021-06-09,515.845439304664,338.31858971346725,376.21139343037447,246.11194693270733,343.5693547491141,1.4110900155649657,0.7311344047316833,0.8843494332245844,21290.979999999996,27313.5972757157,21339.83792205831,209
2021-06-10,595.0733949043602,389.09420344839765,464.8107070675127,284.9703868708163,443.6668672145322,106.70846033490292,0.55404478754434,0.8093399517500126,20265.42,28070.546158864006,22158.37706721861,210
2021-06-11,520.1805590645029,416.3191371405896,365.2263607961733,287.6953996066331,263.60745779396024,-38.37593594428635,0.7191152911079163,0.8200828294410993,20935.690000000002,25627.848999094967,20280.55067956691,212
2021-06-12,542.979758291885,439.69033210876574,398.06523701086394,321.05406107935136,246.55462735950437,-66.27112649307065,0.7010316688183479,0.8039568191227504,17596.129999999997,21645.884846613168,16537.656787632663,195
2021-06-13,470.1090910331386,382.6320463957902,291.02478902149426,242.1085195731995,136.54212381977555,-64.12470612997254,0.2937934918289976,0.5321602734791333,12041.189999999999,14429.863347872324,10970.014163302892,206
2021-06-14,494.7826153472818,398.69626563882264,334.0992005116467,259.38192099005977,151.36863748513562,-109.74219489719921,0.3800602506719175,0.5974637880359772,13007.91,15648.330804027322,11134.206570693685,207
2021-06-15,877.6199393510373,675.416666731439,562.3600248259108,441.3319057304262,403.0936713883731,163.91417281941992,-0.7341071075739889,-0.027085270719764853,10812.71,17438.303613366428,13558.420821128988,191
2021-06-16,482.9451396553939,453.63932064643683,328.7489322213196,280.9848509246019,94.26389542320638,-120.12141958235785,0.4549464696421246,0.5190887459661173,12486.98,14185.603653021326,10356.807070826631,213
2021-06-17,786.01594931175,717.1933431414585,527.4157695328972,440.26105578551847,10.603901111375357,-253.7013946143681,-0.051463088121733724,0.12460549948860034,15643.36,15854.534120927809,11067.734146432424,217
2021-06-18,518.4933986527003,350.2353456177871,388.9061419649342,245.9052195376977,313.58659671157926,-26.031584542973828,0.6906767967724585,0.8588613426553199,19801.42,25265.34772010426,19355.868936869974,208
2021-06-19,591.2867999935764,616.7953375787491,377.3685362317911,358.4395431384732,-28.708680342465986,-278.4074296864822,0.45011597970229533,0.4016477948478444,15618.909999999998,15138.694426058431,10738.636059937679,211
2021-06-20,653.3937989108691,504.7006390482719,458.3982110322895,347.2749968499693,316.2751321936589,7.991225506034927,0.30092696210648984,0.5828999472305845,15740.260000000002,21398.843060065734,15887.703534210901,214
2021-06-21,753.4281290623509,604.5224749354112,516.5633708766661,361.2770445807023,327.6151916363002,20.167358626251545,0.1889950391536961,0.47788670367823904,16605.56,22641.925869581537,16994.393834006616,220
2021-06-22,472.1404972135206,313.4835940570831,350.54133921815594,226.8223602352923,292.32812121633845,-18.71145137934971,0.7075572169198531,0.8710777024030987,17064.71,21954.4592717201,16781.84479902583,199
2021-06-23,751.4885292315865,672.9627086364379,495.72795912468405,394.74928873676606,104.64062397249265,-145.186574533335,0.14103209548393347,0.3111665587512308,12310.189999999999,13903.60364562013,10239.714545480983,175
2021-06-24,365.9069517162197,306.33068346284557,240.116715403476,207.27524521088998,87.80679368891376,-51.65413169776466,-0.2828820363404341,0.10086189630444398,7883.469999999999,9420.89941277957,7026.238273210082,205
2021-06-25,595.0690437775633,530.5958531309991,423.7916107868614,345.1111325699334,151.38547047451388,-109.47274614310544,0.23748807268777083,0.39376692419532133,13864.510000000002,16636.05693401017,11899.682027444573,217
2021-06-26,774.3385994473929,677.9872758227989,478.66592939903296,444.7555665130843,238.52467259705028,-13.924781793638635,-0.12124102948985893,0.14043197706697486,14028.75,17960.834841374282,13820.36291541454,196
2021-06-27,719.4772869096663,586.869977714859,458.7580515184975,366.8292460154523,248.48110340911947,-36.3574604900487,-0.3303302293357546,0.11486590638735206,14787.27,19126.22712599344,14162.58904630824,208
2021-06-28,525.3914316154411,314.79531236491016,392.45400805577526,236.01675343669586,368.60288270722907,29.160972125872785,0.7134017505789492,0.8971121540344361,21183.589999999997,27661.99090173931,21699.010970864474,210
2021-06-29,499.6741604918786,320.1543934095718,360.96931024286783,235.2267226047519,328.62717419250527,-16.327797018862167,0.7464117186407102,0.8958943430036341,21398.469999999998,27156.712327650886,21126.304502854702,209
2021-06-30,657.2521547895701,407.2533573914608,453.18714733267524,282.51953316285363,315.6979486935884,5.453733605190736,0.504913076383493,0.8099154735606289,18626.46,24259.05536970127,18729.239361923355,213
2021-07-01,488.82245937078903,416.4915653032024,289.78078224211833,250.10650420790404,116.11137223533525,-106.25853572081972,0.08524626980197558,0.33592931825247585,11548.970000000001,13652.88710985909,9643.25754693124,216
2021-07-02,664.2128896835324,495.19901583144525,461.7775116034958,328.7925342396345,430.4959623197906,114.33593427910628,0.5599409407039254,0.7554003037776599,19987.43,27559.71817441663,22012.88687324556,210
2021-07-03,459.63891848803956,333.3330026661674,344.47001053671505,243.92608778845573,261.9700446073898,-50.5454693903066,0.7563186076144071,0.8718420923791987,19708.59,24311.68771047141,18853.84046953139,209
2021-07-04,527.8262575306002,300.16895814063326,394.21758036753334,212.26638477890234,382.40242472342305,54.3160625861352,0.6765269087197334,0.89538649997221,19848.170000000002,26610.97312569405,20829.01052209815,211
2021-07-05,708.8469552847066,478.99377641338725,507.2186911596691,312.58239858378346,457.2815586653466,101.97094368345644,0.2708008840448156,0.6670332108154566,17983.96,25948.969990127174,19768.748506413423,208
2021-07-06,522.3444476254554,295.64162227209596,356.7389536806342,204.94533677294197,281.195363941624,-21.920002989286168,0.6153814712253709,0.8767895934919754,17066.58,22182.31207861191,16687.319953873084,217
2021-07-07,762.2309166948911,655.1481687604104,498.2210151533164,372.9545245583214,219.13500539553175,-50.46234950596828,-0.31959840549637786,0.025127713015376085,14289.550000000003,18161.278960971886,13412.324194946177,211
2021-07-08,563.1376472570454,475.5958329054762,367.1717520949657,304.41607332431727,134.51868088417555,-89.47089503806252,0.05053855083623093,0.3227885486774178,12401.03,14847.19936738081,10806.868108890152,216
2021-07-09,528.3567197473257,358.2752142363378,391.5380497689541,262.99337122460895,279.17343057348296,-50.32605573282539,0.6514392068668723,0.8397280232595036,18004.5,22851.701804421496,17145.89725364553,207
2021-07-10,484.39060591291167,409.25517823724135,323.5512907457523,286.699956710929,128.7016287226002,-87.57527281471125,-0.21042708405904387,0.13595656444004456,11781.85,14032.682739286052,10278.304083680097,207
2021-07-11,818.660108004025,599.6856064935716,583.0291205881405,408.69759310675505,399.6632668454827,92.03174177453072,-0.422314210549521,0.23680495413403824,12626.040000000003,19643.747057777964,14246.824130492143,210
2021-07-12,531.9846139738274,344.9322702552159,381.95710507873616,214.3428364683276,306.8345851503923,-53.2754232376363,0.6790096182104715,0.8650535297577711,19356.460000000003,24669.955504147616,18443.286698278454,207
2021-07-13,857.5227642246725,754.9973152397821,588.5711665747293,450.4958509424704,142.98117547111357,-190.44802485879592,0.1041089667561339,0.30552808260752784,18234.410000000003,20733.954473353726,14939.405094473683,208
2021-07-14,471.56224494480523,293.81509583411383,355.4414402639343,210.00433846792063,324.6960846669288,-8.604093586763504,0.729455916081444,0.8949712493599117,18252.59,23827.386969699834,18121.280088676533,205
2021-07-15,754.4373485248884,470.5475635879826,519.810043761575,301.8153877761948,431.59933407165244,95.94399308443651,-0.2858302125482546,0.4997992668585236,12737.36,19829.243322889455,14321.396053344572,196
2021-07-16,527.5912303409282,308.2287352822694,388.083632948714,218.777660431363,365.6995395486413,-13.848781480151304,0.7224261254726861,0.9052608028526158,19571.589999999997,25781.962558005842,19352.215772140935,203
2021-07-17,691.3256253771914,460.65677234907093,511.4190660286139,326.7637714188091,407.0157854939855,37.63587088875227,0.3678458509477056,0.7193192663615923,16122.470000000001,23098.46306736018,16775.910803162235,205
2021-07-18,664.8117858373565,432.5036172324092,423.8422029820664,278.348890082623,330.66438080174436,58.65603709941939,-0.12391305408774844,0.5243201187304981,9856.649999999998,15485.178620105458,10867.042244779761,203
2021-07-19,856.523185081328,617.6966790097375,576.456656221853,413.7044925361486,399.933335228347,58.635240702440335,-0.4225365067909097,0.2601635796458982,12789.39,19226.057427595795,13747.053342048242,192
2021-07-20,883.4997111171149,668.0230178395458,586.2964516432536,400.4050455509494,322.2108003932048,9.791481810936009,0.011792370455047996,0.43503930687541137,14791.009999999998,20265.087774679894,14971.089434756746,203
2021-07-21,842.2143880701989,736.3364034590883,589.3360179764065,468.74252204710564,196.5010173226593,-122.99547897322654,-0.21442207154286907,0.07172451201269525,13068.220000000001,16249.535608890801,11091.32308503629,193
2021-07-22,409.5840310622956,293.59614838454155,253.60038856494418,195.48410250727,71.87064867612519,-109.06493856379224,-0.16519829162713084,0.40129275297147915,8380.14,9604.231812329406,6563.886930048131,201
2021-07-23,610.2480422000389,366.17333343411974,434.55564242463686,244.4837827165157,366.95979106249365,50.34769916507323,-0.7452714113058851,0.37161817909818295,10411.720000000001,16511.74723768782,11254.611957720615,199
2021-07-24,698.9912188383444,390.27679697671925,514.1974360804047,277.26622058249075,462.11904017654615,51.37077289921109,0.4531921497419945,0.8295343945981256,16620.370000000003,24379.34580257364,17487.899911589237,201
2021-07-25,663.4858997021621,397.62803317193533,482.31684446392336,269.9247337936623,382.72667621867447,-2.3357278975002833,0.4049179225272783,0.7862690259466644,16171.160000000003,22375.237111011644,16141.000733626453,194
2021-07-26,445.79377342729265,415.8311944521697,328.86962853862866,283.1788137124555,165.07175569867522,-149.58139432729405,0.7460717281618252,0.7790585540071997,15995.019999999999,18736.491408130605,13560.11335806433,197
2021-07-27,598.2482052069407,417.1092700712464,415.3184795544278,281.35387188191885,362.11352462592936,0.5178573807644731,0.572928971159905,0.7923953931818221,15738.869999999999,21737.59082272556,15761.887580941824,198
2021-07-28,550.816749902808,433.8028652664133,361.1674508197282,267.39523355873956,219.5856918520744,-86.05510355037194,0.5278665844930791,0.7071566983260804,13406.149999999998,17031.314176185428,12003.322956432234,197
2021-07-29,512.0717915591863,475.4207218236594,309.61351707108975,281.1064431837172,-29.70953846505286,-169.79358796633204,-0.20980815422013244,-0.042823997039876494,7059.37,6659.434390811218,4590.911578423527,176
2021-07-30,1063.780842589353,936.9626974240414,724.8446911550232,608.3793112450695,178.3938325349562,-156.60241916902373,-0.5634846572406078,-0.2129248558458472,12568.41,15100.904990480298,10509.029738809928,163
2021-07-31,831.1467318323566,657.8733583472496,559.0490938366352,430.3774648785138,197.5141771629861,-83.72847619288336,-0.7764066472030675,-0.1129395734354508,10446.800000000001,13480.291012034842,9227.262439204236,180
2021-08-01,833.0928905195024,546.266743423789,577.8169313188097,375.4921876451995,418.07995608978194,73.65432904752937,-2.368613502881284,-0.44835109414615504,8952.61,15595.130551017597,10132.375709810116,190
2021-08-02,711.3471053794542,610.9449681477035,397.04597798632,346.0187509755174,264.7851700772188,59.07302240735685,-0.10620560559399572,0.18402490764523283,10116.75,14321.095905416169,11057.973919326514,190
2021-08-03,87.37992701468774,119.32493376014773,68.31077588680654,99.5129451198118,-56.40764345372474,-96.98766059510943,0.3815540645360447,-0.15329600665456256,2716.34,1963.0560449831319,1392.6058867503266,165
2021-08-04,870.6330817685152,607.0154511960492,654.9653512043511,405.6361022395174,415.41321843375766,-16.85918548379568,-0.08028685175000327,0.474868280499983,12944.81,19469.09844455942,12688.008657187815,188
2021-08-05,808.3692948179634,515.1934493764196,615.6427912610407,353.38498549262647,489.7197406732648,-9.937811597567086,0.26831565823184234,0.7028027352075287,15386.210000000001,23034.46522110005,15235.057751635113,187
2021-08-06,1037.4073492795685,757.0971804852979,764.1932090750205,480.398134421099,729.7786893866765,231.74129758460285,-0.5894676316020708,0.15344280492514661,11828.869999999999,23099.01891846546,15404.65061391185,185
2021-08-07,706.8376705269153,627.6949577267787,483.1118263442931,369.4575308800373,184.83669891628685,-176.18986817110817,0.2825749203908623,0.43423710579934005,13189.82,16090.274525221415,10447.440873481875,187
2021-08-08,754.1265948671399,540.4897290291578,471.59178349444704,323.37353576246255,310.3157201422779,91.00208778326325,-1.1545423372552657,-0.10672930506407985,6910.9000000000015,11118.600030356662,8146.513715256152,162
2021-08-09,358.87081669627554,342.4733427082046,252.9887418904212,227.4764250870465,45.44393022538374,-111.08262006195152,0.4913000406955732,0.5367248959519704,8377.69,9068.89111471497,6726.718584284664,179
2021-08-10,943.0158647111874,792.7177710046606,632.943907259331,502.57048321787823,354.28191941967646,13.71498162798808,-0.4424758072381032,-0.019313387759024137,9833.16,14952.471576846106,10075.870547718947,171
2021-08-11,727.6663736032714,503.496673171616,502.5316406475223,330.97725982747113,404.5156458137007,30.569068114448456,0.18832137897382384,0.6113911331548642,12187.24,18274.344575328563,12650.844860606298,180
2021-08-12,530.1545675442112,474.63491433765313,366.3188665527349,291.04523872593927,151.53924809325017,-189.06094426636588,0.5116647108158198,0.60858951214411,12496.78,14843.537913326778,9606.371190249914,184
2021-08-13,863.96061200537,701.9372098886662,663.992859236928,457.0631230679133,266.23261885199514,-185.43713304866586,0.07961168625374992,0.3924531981195347,12717.640000000001,16537.201152982823,10084.385573424974,171
2021-08-14,486.90098467821736,338.4281867619504,316.5208096770347,236.80836275982816,143.70076041146314,-58.829510174612714,-1.4452740269397708,-0.18135189804676854,6590.009999999999,8677.995973802277,5791.007797771683,169
2021-08-15,877.3514769235763,763.3739532654524,579.4079861459359,487.81747766574887,114.08666574045817,-128.42450818873334,-0.42889136947375417,-0.08174940522852348,9789.41,11526.595824699642,8180.569262404025,162
2021-08-16,777.1299152644422,545.0088556487127,532.2725213807299,332.9165725841798,298.4817961528281,-31.986785534690167,-0.9690936493727949,0.031529859938998483,8792.650000000001,13164.306997604961,8336.95178695341,175
2021-08-17,509.71520927711657,349.31915011054025,315.32860570499986,252.61168585551943,165.52410403523143,-44.561858790614,-0.3929731869541162,0.3457671282007071,7447.83,9543.361211288262,6903.034123145713,150
2021-08-18,578.548690877647,458.81475627302603,406.5708189994395,320.27740007750697,169.0744778551143,-75.82061105054977,-0.8603251513896839,-0.16999439582150044,7307.92,9461.905916676167,6402.118534922523,149
2021-08-19,564.1583281424031,503.97341426135813,317.5200998834832,294.27354428843586,17.24798091540045,-121.71682005389894,-0.1514623653793985,0.08111112232437923,6590.52,6893.854108026281,4978.337867168873,163
2021-08-20,757.4075225365918,606.4773010738877,457.2642650829222,380.3551356523619,141.41216908251084,-101.47821839163792,-0.29231159428671094,0.17141490977066154,9427.32,11344.177317510963,8108.192236288339,159
2021-08-21,604.3391592867376,448.50776379776374,367.62500003355035,235.19962601732098,265.2396283340296,43.36740338656421,-0.5925620959500584,0.1228480498727531,7195.509999999999,10850.606362013077,7804.446000088999,164
2021-08-22,655.5940316371818,504.23907434555707,384.311746153416,297.6456030812946,233.34484440604692,-2.823132413531342,-0.8724183610211271,-0.10765854576097023,6967.259999999999,9985.332986022775,6977.322361682907,151
2021-08-23,84.30984665348447,124.1690482956091,66.62763403561085,102.7205846825183,-52.50090069603312,-101.14191137122322,0.34077385770450574,-0.42989625114888974,2613.1899999999996,1998.9025556504196,1389.219534939064,146
2021-08-24,198.7996513780256,177.88417085289777,121.74511352906522,134.89331536037642,23.736455608104027,-85.73773935979706,0.1612733104740226,0.3284724513474414,4557.07,4896.642842266137,3408.803119891504,162
2021-08-25,191.76915863638004,159.53042158519634,140.38747166046875,122.96073571543108,27.782885688288367,-51.735744993524634,-0.4243981424314218,0.014263362083213327,2740.26,3088.1966588797186,2165.8696565615705,136
2021-08-26,203.04383447283854,235.6076289213789,142.83752057674124,179.92920696381967,0.6264366883608807,-143.36766971535988,0.6352246309230173,0.5088381912468262,6551.610000000001,6563.348093234422,4687.408700120347,156
2021-08-27,913.6993067707008,552.7351691411673,725.8602355771892,372.0991717987347,686.6941127816029,65.46766253890019,-0.6308483526115887,0.4031829997216386,9873.039999999999,19223.1082542608,10766.329824037106,163
2021-08-28,895.3782200156043,641.4729811078003,685.7934233203529,428.5013701644105,461.4975739265419,-100.04946987955532,-0.33311813411652524,0.31575391499716454,9901.769999999999,16151.132254253487,8555.281421284893,162
2021-08-29,756.4091587362984,599.9144863493469,573.7680594185921,430.74491022072544,498.6669865009182,-169.05253393048662,0.09840359243847907,0.43287693119108595,10408.98,17203.016992854027,8125.174324333404,163
2021-08-30,906.2465858468562,594.5951448943174,713.1752502563063,405.7817345747691,595.096564465992,-79.51762010012907,-0.6020370459768849,0.310359901628517,8947.71,17049.48308157604,7875.45718917987,163
2021-08-31,840.2280191398868,565.7605813252989,593.0528486646223,349.9069767365079,338.56019053504974,-135.23952568942028,-1.3154454035998953,-0.04979764895938499,7795.25,12040.801641455651,6109.515854403269,150
2021-09-01,598.2445061655295,530.5908319869122,368.94484235486965,304.74892343092534,194.65742116763184,-215.05553518979627,0.1218580241939653,0.30924063390378786,8416.57,11004.792391934196,5595.61004898369,158
2021-09-02,705.0198837910326,426.82755683438904,421.31701056021865,234.0722674991811,267.29654411006516,-95.15593860253324,-1.4041141381430227,0.11883497212862093,5912.75,9317.088271321303,4709.916706022514,152
2021-09-03,712.48014538418,411.3132349816049,474.68492029055903,272.6629216312301,379.35229661917754,-107.6869242670527,-1.0649225332225098,0.31181754050730015,7737.130000000001,12607.208649638327,6383.361244740701,153
2021-09-04,294.81936389783766,258.48069844838074,192.68659177178935,153.32932068335086,87.26538170065612,-123.12105521355682,0.4325041769955654,0.563778670837454,7016.68,8157.719005392207,5434.027949589812,155
2021-09-05,637.9670559550228,419.4279985922507,417.44154420433483,261.2557532920798,281.2660868793482,-234.10487939605602,-0.31617944567830825,0.4311032731997462,7786.71,11412.785407509431,4784.099691836674,154
2021-09-06,474.17287750999975,292.6780061134944,284.8897397801521,196.85579896110244,263.11920786522217,-151.67096859992216,-0.12983773203421634,0.5695498812357306,7281.879999999999,10562.693251755229,5399.233554820885,149
2021-09-07,178.77650978952897,142.97649340368628,119.8197996711047,112.42100683170938,75.19472056943229,-94.04966226396098,0.6046033877173425,0.7471043738864014,5425.039999999999,6385.929645502803,4250.171288901471,151
2021-09-08,467.65046504066754,278.6175456583782,292.86904062554487,189.86586419431254,162.86789494902752,-31.643754332413607,-3.73810626240621,-0.6818179361497996,4096.360000000001,6049.708697259559,3735.988489265105,142
2021-09-09,335.1257388223346,194.03750223053734,199.62227912676695,150.87054002099882,143.43325950848975,-78.35841262654988,-0.3811301183596085,0.5369899923183934,5440.0,7223.077912603287,4491.355086356136,147
2021-09-10,819.6707390480742,488.8834447008504,616.442242836493,337.8279987034573,554.8679944128769,-220.85383891285014,-0.8975369519672587,0.32497160767118916,7262.389999999999,13941.530223473554,4616.39717734752,144
2021-09-11,183.63423759928787,130.33917608866446,122.53264413328489,96.65157415612327,78.39435448390364,-15.885288147432657,-0.15037248013502835,0.42046307251663306,2419.9199999999996,3290.5160082394987,2269.023745999385,128
2021-09-12,150.01292532654548,106.40886254039539,105.72707284933168,80.19425876311725,65.40184194472937,-40.18408864184578,0.5049745977343484,0.7509275304504175,2761.0499999999997,3436.098887697449,2385.61326283412,117
2021-09-13,496.6317889793824,242.54667754974042,294.3228738117918,156.94021521759473,158.1809333995866,-42.622786715007074,-3.9827115331404217,-0.188467678291093,2995.23,4806.468668114032,2521.516225533587,136
2021-09-14,129.51570559119415,135.1655240172407,99.43428904605136,102.13249348316063,-2.5261797869734255,-88.39771270337017,0.07398384793408719,-0.008568860116243915,2882.07,2900.7852411343856,1975.5874258197782,127
2021-09-15,252.564958733208,146.5867037924838,157.33837807981868,102.10864776192886,95.56322751108881,-48.95188772916801,-0.9795923097880721,0.33316448002388876,3955.0999999999995,5079.536230931849,3388.4319019505465,140
2021-09-16,436.6232179874959,375.782463967097,229.46632058300168,232.24149545835567,-19.193813563614608,-162.0748706468154,-0.4068655047147969,-0.04210612468593511,5204.719999999999,4992.523503090799,3284.2107820834262,143
